subject_id,island_idx,block_type,theta,student_a,student_b,first_examples_a,first_examples_b,guess,first_guess,teacher_knowledge,second_examples_a,second_examples_b,final_guess
46cbfc15ef27f2020dfcc8ab50d64719,0,partial,0.7,9,1,3,2,0,NA,0.26,1,4,0.7
46cbfc15ef27f2020dfcc8ab50d64719,1,full,0.7,9,1,3,2,0,NA,0.39,5,0,0.7
46cbfc15ef27f2020dfcc8ab50d64719,2,full,0.7,9,1,1,4,0,NA,0.14,3,2,0.7
46cbfc15ef27f2020dfcc8ab50d64719,3,partial,0.7,9,1,5,0,0,NA,0.79,5,0,0.7
46cbfc15ef27f2020dfcc8ab50d64719,4,full,0.7,9,1,1,4,0,NA,0.17,0,5,0.7
46cbfc15ef27f2020dfcc8ab50d64719,5,partial,0.7,9,1,4,1,0,NA,0.84,5,0,0.7
46cbfc15ef27f2020dfcc8ab50d64719,6,full,0.7,9,1,0,5,0,NA,0.16,5,0,0.7
46cbfc15ef27f2020dfcc8ab50d64719,7,partial,0.3,9,1,5,0,0,NA,0.84,3,2,0.7
46cbfc15ef27f2020dfcc8ab50d64719,8,full,0.3,9,1,2,3,0,NA,0.35,5,0,0.7
46cbfc15ef27f2020dfcc8ab50d64719,9,full,0.3,9,1,2,3,0,NA,0.31,1,4,0.7
46cbfc15ef27f2020dfcc8ab50d64719,10,full,0.3,9,1,4,1,0,NA,0.84,2,3,0.7
46cbfc15ef27f2020dfcc8ab50d64719,11,partial,0.3,9,1,0,5,1,0.7,0.27,5,0,0.3
60640e393f666cde9e2601de51440539,0,partial,0.7,9,1,3,2,0,NA,0.05,1,4,0.7
60640e393f666cde9e2601de51440539,1,partial,0.3,9,1,1,4,0,NA,0.1,2,3,0.7
60640e393f666cde9e2601de51440539,2,full,0.7,9,1,2,3,1,0.7,0.26,4,1,0.7
60640e393f666cde9e2601de51440539,3,full,0.3,9,1,5,0,0,NA,0.83,0,5,0.7
60640e393f666cde9e2601de51440539,4,full,0.7,9,1,2,3,0,NA,0.3,0,5,0.7
60640e393f666cde9e2601de51440539,5,full,0.3,9,1,0,5,0,NA,0.07,4,1,0.7
60640e393f666cde9e2601de51440539,6,partial,0.7,9,1,1,4,0,NA,0.17,1,4,0.7
60640e393f666cde9e2601de51440539,7,full,0.3,9,1,3,2,0,NA,0.77,1,4,0.7
60640e393f666cde9e2601de51440539,8,partial,0.3,9,1,4,1,0,NA,0.79,1,4,0.7
60640e393f666cde9e2601de51440539,9,full,0.7,9,1,4,1,0,NA,0.99,0,5,0.7
60640e393f666cde9e2601de51440539,10,full,0.7,9,1,5,0,0,NA,0.98,0,5,0.7
60640e393f666cde9e2601de51440539,11,partial,0.3,9,1,0,5,0,NA,0.09,5,0,0.7
4ee7459994f36504e15cb4dedca8d931,0,full,0.3,9,1,5,0,0,NA,0.79,0,5,0.7
4ee7459994f36504e15cb4dedca8d931,1,partial,0.7,9,1,1,4,1,0.7,0.21,4,1,0.3
4ee7459994f36504e15cb4dedca8d931,2,partial,0.3,9,1,5,0,0,NA,0.6,3,2,0.7
4ee7459994f36504e15cb4dedca8d931,3,partial,0.7,9,1,3,2,0,NA,0.75,1,4,0.7
4ee7459994f36504e15cb4dedca8d931,4,partial,0.3,9,1,3,2,0,NA,0.75,5,0,0.7
4ee7459994f36504e15cb4dedca8d931,5,full,0.3,9,1,4,1,0,NA,0.65,2,3,0.7
4ee7459994f36504e15cb4dedca8d931,6,partial,0.7,9,1,4,1,0,NA,0.74,5,0,0.7
4ee7459994f36504e15cb4dedca8d931,7,partial,0.7,9,1,0,5,0,NA,0.35,5,0,0.7
4ee7459994f36504e15cb4dedca8d931,8,partial,0.3,9,1,2,3,0,NA,0.4,3,2,0.3
4ee7459994f36504e15cb4dedca8d931,9,partial,0.7,9,1,1,4,0,NA,0.26,1,4,0.3
4ee7459994f36504e15cb4dedca8d931,10,partial,0.3,9,1,0,5,0,NA,0.32,5,0,0.3
4ee7459994f36504e15cb4dedca8d931,11,full,0.7,9,1,2,3,0,NA,0.5,5,0,0.7
0cc97ecf2d944c06cb5b83ade904694b,0,partial,0.7,9,1,0,5,0,NA,0.78,5,0,0.7
0cc97ecf2d944c06cb5b83ade904694b,1,partial,0.7,9,1,3,2,0,NA,0.62,1,4,0.7
0cc97ecf2d944c06cb5b83ade904694b,2,partial,0.7,9,1,3,2,0,NA,0.57,1,4,0.7
0cc97ecf2d944c06cb5b83ade904694b,3,full,0.3,9,1,4,1,0,NA,0.42,2,3,0.7
0cc97ecf2d944c06cb5b83ade904694b,4,full,0.7,9,1,2,3,0,NA,0.28,5,0,0.7
0cc97ecf2d944c06cb5b83ade904694b,5,partial,0.7,9,1,0,5,0,NA,0.91,2,3,0.7
0cc97ecf2d944c06cb5b83ade904694b,6,full,0.7,9,1,5,0,0,NA,0.95,3,2,0.7
0cc97ecf2d944c06cb5b83ade904694b,7,full,0.3,9,1,1,4,0,NA,0.34,5,0,0.7
0cc97ecf2d944c06cb5b83ade904694b,8,partial,0.3,9,1,5,0,0,NA,0.79,3,2,0.7
0cc97ecf2d944c06cb5b83ade904694b,9,full,0.3,9,1,1,4,0,NA,0.32,0,5,0.7
0cc97ecf2d944c06cb5b83ade904694b,10,partial,0.7,9,1,2,3,0,NA,0.75,0,5,0.7
0cc97ecf2d944c06cb5b83ade904694b,11,full,0.3,9,1,4,1,0,NA,0.95,0,5,0.7
ca95c2cab2de6850e4739e3963444470,0,full,0.7,9,1,4,1,0,NA,0.76,0,5,0.7
ca95c2cab2de6850e4739e3963444470,1,partial,0.3,9,1,2,3,1,0.7,0.41,5,0,0.3
ca95c2cab2de6850e4739e3963444470,2,full,0.7,9,1,1,4,1,0.7,0.35,5,0,0.7
ca95c2cab2de6850e4739e3963444470,3,partial,0.3,9,1,5,0,0,NA,0.35,1,4,0.7
ca95c2cab2de6850e4739e3963444470,4,partial,0.7,9,1,2,3,1,0.7,0.49,5,0,0.3
ca95c2cab2de6850e4739e3963444470,5,full,0.7,9,1,3,2,0,NA,0.59,5,0,0.7
ca95c2cab2de6850e4739e3963444470,6,partial,0.3,9,1,1,4,0,NA,0.34,5,0,0.3
ca95c2cab2de6850e4739e3963444470,7,full,0.3,9,1,0,5,1,0.3,0.56,5,0,0.3
ca95c2cab2de6850e4739e3963444470,8,partial,0.7,9,1,5,0,0,NA,0.32,4,1,0.7
ca95c2cab2de6850e4739e3963444470,9,full,0.7,9,1,0,5,1,0.3,0.38,5,0,0.7
ca95c2cab2de6850e4739e3963444470,10,full,0.3,9,1,4,1,0,NA,0.32,0,5,0.7
ca95c2cab2de6850e4739e3963444470,11,partial,0.7,9,1,3,2,0,NA,0.36,1,4,0.7
97454b7a57606d874962f10bdb3c1950,0,partial,0.3,9,1,4,1,0,NA,0.72,1,4,-Inf
97454b7a57606d874962f10bdb3c1950,1,full,0.3,9,1,5,0,1,0.7,0.2,5,0,0.3
97454b7a57606d874962f10bdb3c1950,2,partial,0.3,9,1,0,5,1,0.3,0.76,5,0,0.3
97454b7a57606d874962f10bdb3c1950,3,full,0.3,9,1,3,2,0,NA,0.28,1,4,0.7
97454b7a57606d874962f10bdb3c1950,4,partial,0.3,9,1,1,4,0,NA,0.16,5,0,0.7
97454b7a57606d874962f10bdb3c1950,5,partial,0.3,9,1,0,5,1,0.3,0.78,1,4,0.7
97454b7a57606d874962f10bdb3c1950,6,full,0.7,9,1,5,0,0,NA,0.69,3,2,0.7
97454b7a57606d874962f10bdb3c1950,7,full,0.7,9,1,3,2,0,NA,0.7,0,5,0.7
97454b7a57606d874962f10bdb3c1950,8,full,0.3,9,1,1,4,1,0.7,0.71,0,5,0.7
97454b7a57606d874962f10bdb3c1950,9,full,0.3,9,1,2,3,1,0.7,0.83,5,0,0.7
97454b7a57606d874962f10bdb3c1950,10,partial,0.3,9,1,2,3,1,0.7,0.7,0,5,0.7
97454b7a57606d874962f10bdb3c1950,11,partial,0.7,9,1,4,1,1,0.7,0.83,4,1,0.3
4e2e7d0953ed9faabf82f5b47a206d7b,0,partial,0.3,9,1,5,0,0,NA,0.8,1,4,0.7
4e2e7d0953ed9faabf82f5b47a206d7b,1,partial,0.3,9,1,2,3,0,NA,0.24,3,2,0.7
4e2e7d0953ed9faabf82f5b47a206d7b,2,partial,0.7,9,1,0,5,0,NA,0.08,2,3,0.3
4e2e7d0953ed9faabf82f5b47a206d7b,3,partial,0.3,9,1,4,1,0,NA,0.2,5,0,0.7
4e2e7d0953ed9faabf82f5b47a206d7b,4,full,0.3,9,1,5,0,0,NA,0.28,5,0,0.7
4e2e7d0953ed9faabf82f5b47a206d7b,5,full,0.7,9,1,2,3,0,NA,0.49,5,0,0.7
4e2e7d0953ed9faabf82f5b47a206d7b,6,partial,0.3,9,1,1,4,0,NA,0.68,5,0,0.3
4e2e7d0953ed9faabf82f5b47a206d7b,7,full,0.7,9,1,1,4,0,NA,0.68,3,2,0.3
4e2e7d0953ed9faabf82f5b47a206d7b,8,full,0.3,9,1,0,5,0,NA,0.85,4,1,0.3
4e2e7d0953ed9faabf82f5b47a206d7b,9,partial,0.7,9,1,4,1,0,NA,0.66,5,0,0.7
4e2e7d0953ed9faabf82f5b47a206d7b,10,full,0.7,9,1,3,2,0,NA,0.27,5,0,0.7
4e2e7d0953ed9faabf82f5b47a206d7b,11,partial,0.3,9,1,3,2,0,NA,0.59,5,0,0.7
cf31e774d5fdeb9b6653c54c92e7a5c5,0,partial,0.7,9,1,5,0,1,0.7,0.79,5,0,0.7
cf31e774d5fdeb9b6653c54c92e7a5c5,1,full,0.3,9,1,1,4,1,0.7,0.87,0,5,0.7
cf31e774d5fdeb9b6653c54c92e7a5c5,2,partial,0.7,9,1,4,1,1,0.7,0.88,3,2,0.7
cf31e774d5fdeb9b6653c54c92e7a5c5,3,partial,0.7,9,1,2,3,1,0.7,0.38,0,5,0.7
cf31e774d5fdeb9b6653c54c92e7a5c5,4,partial,0.3,9,1,0,5,1,0.7,0.86,0,5,0.7
cf31e774d5fdeb9b6653c54c92e7a5c5,5,full,0.7,9,1,1,4,1,0.7,0.18,3,2,0.7
cf31e774d5fdeb9b6653c54c92e7a5c5,6,full,0.3,9,1,2,3,1,0.7,0.82,0,5,0.7
cf31e774d5fdeb9b6653c54c92e7a5c5,7,partial,0.3,9,1,3,2,0,NA,0.89,5,0,0.7
cf31e774d5fdeb9b6653c54c92e7a5c5,8,full,0.3,9,1,4,1,1,0.7,0.94,5,0,0.3
cf31e774d5fdeb9b6653c54c92e7a5c5,9,full,0.7,9,1,3,2,1,0.7,1,1,4,0.7
cf31e774d5fdeb9b6653c54c92e7a5c5,10,full,0.3,9,1,5,0,1,0.7,0.3,5,0,0.7
cf31e774d5fdeb9b6653c54c92e7a5c5,11,partial,0.3,9,1,0,5,1,0.7,1,5,0,0.7
05d8e1f564ef2d7564b5f8d0647baba0,0,full,0.7,9,1,2,3,1,0.7,0.56,4,1,0.7
05d8e1f564ef2d7564b5f8d0647baba0,1,partial,0.3,9,1,4,1,1,0.7,0.7,0,5,0.3
05d8e1f564ef2d7564b5f8d0647baba0,2,partial,0.7,9,1,2,3,1,0.7,0.59,0,5,0.7
05d8e1f564ef2d7564b5f8d0647baba0,3,partial,0.7,9,1,3,2,1,0.7,0.37,1,4,0.3
05d8e1f564ef2d7564b5f8d0647baba0,4,partial,0.3,9,1,4,1,1,0.7,0.34,5,0,0.3
05d8e1f564ef2d7564b5f8d0647baba0,5,full,0.7,9,1,5,0,1,0.7,0,4,1,0.3
05d8e1f564ef2d7564b5f8d0647baba0,6,full,0.7,9,1,0,5,1,0.3,0.77,5,0,0.7
05d8e1f564ef2d7564b5f8d0647baba0,7,partial,0.7,9,1,1,4,1,0.3,0.68,0,5,0.7
05d8e1f564ef2d7564b5f8d0647baba0,8,partial,0.3,9,1,5,0,1,0.7,0.1,0,5,0.3
05d8e1f564ef2d7564b5f8d0647baba0,9,full,0.3,9,1,3,2,1,0.7,0.69,5,0,0.3
05d8e1f564ef2d7564b5f8d0647baba0,10,partial,0.7,9,1,1,4,1,0.7,0.64,3,2,0.7
05d8e1f564ef2d7564b5f8d0647baba0,11,partial,0.7,9,1,0,5,1,0.3,1,1,4,0.7
0c9eeead1110e3eb3d8a1cd75413ef44,0,full,0.3,9,1,5,0,1,0.7,0.88,0,5,0.7
0c9eeead1110e3eb3d8a1cd75413ef44,1,partial,0.7,9,1,4,1,0,NA,0.61,5,0,0.3
0c9eeead1110e3eb3d8a1cd75413ef44,2,full,0.3,9,1,5,0,1,0.7,0.94,5,0,0.7
0c9eeead1110e3eb3d8a1cd75413ef44,3,full,0.3,9,1,1,4,0,NA,0.7,5,0,0.3
0c9eeead1110e3eb3d8a1cd75413ef44,4,partial,0.3,9,1,3,2,1,0.3,0.34,1,4,0.7
0c9eeead1110e3eb3d8a1cd75413ef44,5,full,0.3,9,1,1,4,0,NA,0.37,0,5,0.3
0c9eeead1110e3eb3d8a1cd75413ef44,6,partial,0.3,9,1,0,5,0,NA,0.09,0,5,0.7
0c9eeead1110e3eb3d8a1cd75413ef44,7,partial,0.3,9,1,0,5,0,NA,0.57,5,0,0.3
0c9eeead1110e3eb3d8a1cd75413ef44,8,partial,0.7,9,1,4,1,1,0.7,0.89,3,2,0.7
0c9eeead1110e3eb3d8a1cd75413ef44,9,partial,0.3,9,1,3,2,0,NA,0.74,5,0,0.3
0c9eeead1110e3eb3d8a1cd75413ef44,10,full,0.7,9,1,2,3,1,0.3,0.91,3,2,0.3
0c9eeead1110e3eb3d8a1cd75413ef44,11,full,0.3,9,1,2,3,0,NA,0.72,5,0,0.3
7807a5920f644dd1235de88b498b85c2,0,full,0.7,9,1,3,2,0,NA,0.25,0,5,0.7
7807a5920f644dd1235de88b498b85c2,1,partial,0.7,9,1,1,4,0,NA,0.72,1,4,0.3
7807a5920f644dd1235de88b498b85c2,2,partial,0.7,9,1,4,1,0,NA,0.31,5,0,0.7
7807a5920f644dd1235de88b498b85c2,3,partial,0.7,9,1,2,3,1,0.7,0.1,5,0,0.7
7807a5920f644dd1235de88b498b85c2,4,partial,0.7,9,1,3,2,0,NA,0.24,1,4,0.3
7807a5920f644dd1235de88b498b85c2,5,partial,0.3,9,1,5,0,0,NA,0.77,1,4,0.7
7807a5920f644dd1235de88b498b85c2,6,partial,0.3,9,1,0,5,1,0.3,0.91,1,4,0.3
7807a5920f644dd1235de88b498b85c2,7,partial,0.7,9,1,5,0,0,NA,0.19,4,1,0.7
7807a5920f644dd1235de88b498b85c2,8,partial,0.7,9,1,0,5,1,0.3,0.83,1,4,0.3
7807a5920f644dd1235de88b498b85c2,9,full,0.7,9,1,1,4,1,0.3,0.73,3,2,0.3
7807a5920f644dd1235de88b498b85c2,10,full,0.7,9,1,2,3,1,0.3,0.15,3,2,0.3
7807a5920f644dd1235de88b498b85c2,11,full,0.7,9,1,4,1,0,NA,0.26,0,5,0.7
ad141a5217898da5edadd9037aa9b639,0,full,0.7,9,1,1,4,0,NA,1,3,2,0.7
ad141a5217898da5edadd9037aa9b639,1,partial,0.3,9,1,1,4,0,NA,1,5,0,0.7
ad141a5217898da5edadd9037aa9b639,2,full,0.7,9,1,3,2,0,NA,1,5,0,0.7
ad141a5217898da5edadd9037aa9b639,3,full,0.7,9,1,5,0,0,NA,0,0,5,0.7
ad141a5217898da5edadd9037aa9b639,4,full,0.7,9,1,0,5,0,NA,0,5,0,0.7
ad141a5217898da5edadd9037aa9b639,5,partial,0.3,9,1,0,5,0,NA,0,5,0,0.3
ad141a5217898da5edadd9037aa9b639,6,full,0.7,9,1,4,1,0,NA,1,3,2,0.7
ad141a5217898da5edadd9037aa9b639,7,partial,0.7,9,1,4,1,0,NA,1,5,0,0.7
ad141a5217898da5edadd9037aa9b639,8,partial,0.3,9,1,2,3,0,NA,1,3,2,0.7
ad141a5217898da5edadd9037aa9b639,9,partial,0.7,9,1,2,3,0,NA,1,4,1,0.7
ad141a5217898da5edadd9037aa9b639,10,full,0.7,9,1,3,2,0,NA,1,0,5,0.7
ad141a5217898da5edadd9037aa9b639,11,partial,0.7,9,1,5,0,0,NA,0,5,0,0.7
d8a5cb690763e093a1edb53d9a941d2a,0,partial,0.3,9,1,0,5,0,NA,0.29,0,5,0.3
d8a5cb690763e093a1edb53d9a941d2a,1,full,0.3,9,1,3,2,0,NA,0.56,4,1,0.7
d8a5cb690763e093a1edb53d9a941d2a,2,partial,0.3,9,1,1,4,0,NA,0.42,2,3,0.7
d8a5cb690763e093a1edb53d9a941d2a,3,partial,0.7,9,1,4,1,0,NA,0.63,5,0,0.7
d8a5cb690763e093a1edb53d9a941d2a,4,partial,0.3,9,1,1,4,0,NA,0.37,5,0,0.3
d8a5cb690763e093a1edb53d9a941d2a,5,partial,0.3,9,1,4,1,1,0.7,0.67,0,5,0.7
d8a5cb690763e093a1edb53d9a941d2a,6,partial,0.3,9,1,5,0,0,NA,0.66,1,4,0.7
d8a5cb690763e093a1edb53d9a941d2a,7,full,0.3,9,1,2,3,0,NA,0.37,1,4,0.7
d8a5cb690763e093a1edb53d9a941d2a,8,partial,0.3,9,1,0,5,0,NA,0.41,5,0,0.3
d8a5cb690763e093a1edb53d9a941d2a,9,full,0.7,9,1,3,2,0,NA,0.55,5,0,0.7
d8a5cb690763e093a1edb53d9a941d2a,10,full,0.7,9,1,5,0,0,NA,0.65,0,5,0.7
d8a5cb690763e093a1edb53d9a941d2a,11,partial,0.3,9,1,2,3,0,NA,0.43,3,2,0.7
3e46713d6861dc847bc871c627819ce0,0,partial,0.3,9,1,4,1,0,NA,0.23,1,4,0.7
3e46713d6861dc847bc871c627819ce0,1,full,0.3,9,1,1,4,0,NA,0.35,5,0,0.3
3e46713d6861dc847bc871c627819ce0,2,partial,0.3,9,1,0,5,1,0.3,0.7,5,0,0.7
3e46713d6861dc847bc871c627819ce0,3,partial,0.3,9,1,3,2,0,NA,0.38,0,5,0.7
3e46713d6861dc847bc871c627819ce0,4,full,0.7,9,1,2,3,0,NA,0.26,5,0,0.7
3e46713d6861dc847bc871c627819ce0,5,partial,0.3,9,1,5,0,0,NA,0.79,1,4,0.7
3e46713d6861dc847bc871c627819ce0,6,partial,0.3,9,1,5,0,0,NA,0.05,3,2,0.7
3e46713d6861dc847bc871c627819ce0,7,full,0.3,9,1,3,2,0,NA,0.35,4,1,0.7
3e46713d6861dc847bc871c627819ce0,8,partial,0.7,9,1,0,5,1,0.3,0.94,5,0,0.7
3e46713d6861dc847bc871c627819ce0,9,partial,0.3,9,1,1,4,0,NA,0.38,2,3,0.7
3e46713d6861dc847bc871c627819ce0,10,partial,0.7,9,1,4,1,0,NA,0.84,5,0,0.7
3e46713d6861dc847bc871c627819ce0,11,full,0.3,9,1,2,3,0,NA,0.72,5,0,0.7
f1cd6fb7667ef0e970e21238f24cdfa1,0,partial,0.7,9,1,0,5,1,0.7,0.5,5,0,0.7
f1cd6fb7667ef0e970e21238f24cdfa1,1,full,0.7,9,1,5,0,1,0.7,0.5,4,1,0.7
f1cd6fb7667ef0e970e21238f24cdfa1,2,full,0.3,9,1,3,2,1,0.3,0.46,5,0,0.7
f1cd6fb7667ef0e970e21238f24cdfa1,3,partial,0.7,9,1,2,3,1,0.7,0.47,0,5,0.7
f1cd6fb7667ef0e970e21238f24cdfa1,4,full,0.3,9,1,3,2,1,0.7,0.42,0,5,0.7
f1cd6fb7667ef0e970e21238f24cdfa1,5,full,0.7,9,1,5,0,1,0.7,0.42,4,1,0.7
f1cd6fb7667ef0e970e21238f24cdfa1,6,full,0.7,9,1,1,4,1,0.7,0.49,3,2,0.7
f1cd6fb7667ef0e970e21238f24cdfa1,7,partial,0.3,9,1,4,1,1,0.7,0.43,5,0,0.7
f1cd6fb7667ef0e970e21238f24cdfa1,8,partial,0.3,9,1,0,5,1,0.7,0.45,5,0,0.3
f1cd6fb7667ef0e970e21238f24cdfa1,9,full,0.3,9,1,2,3,1,0.7,0.43,0,5,0.7
f1cd6fb7667ef0e970e21238f24cdfa1,10,full,0.3,9,1,1,4,1,0.7,0.47,0,5,0.7
f1cd6fb7667ef0e970e21238f24cdfa1,11,partial,0.3,9,1,4,1,1,0.7,0.42,0,5,0.7
2b5706e99f5d5510e3386623a5e7a4a0,0,full,0.3,9,1,4,1,0,NA,0.21,2,3,0.7
2b5706e99f5d5510e3386623a5e7a4a0,1,full,0.3,9,1,2,3,0,NA,0.82,1,4,0.3
2b5706e99f5d5510e3386623a5e7a4a0,2,full,0.3,9,1,0,5,0,NA,0.06,4,1,0.7
2b5706e99f5d5510e3386623a5e7a4a0,3,full,0.3,9,1,5,0,0,NA,0.99,0,5,0.7
2b5706e99f5d5510e3386623a5e7a4a0,4,full,0.7,9,1,2,3,0,NA,0.94,0,5,0.7
2b5706e99f5d5510e3386623a5e7a4a0,5,partial,0.3,9,1,1,4,0,NA,0.88,5,0,0.3
2b5706e99f5d5510e3386623a5e7a4a0,6,partial,0.7,9,1,5,0,0,NA,0.99,4,1,0.7
2b5706e99f5d5510e3386623a5e7a4a0,7,full,0.3,9,1,1,4,0,NA,0.1,0,5,0.3
2b5706e99f5d5510e3386623a5e7a4a0,8,full,0.7,9,1,0,5,0,NA,0.03,0,5,0.7
2b5706e99f5d5510e3386623a5e7a4a0,9,partial,0.3,9,1,3,2,0,NA,0.92,5,0,0.3
2b5706e99f5d5510e3386623a5e7a4a0,10,partial,0.7,9,1,3,2,0,NA,0.93,1,4,0.3
2b5706e99f5d5510e3386623a5e7a4a0,11,partial,0.7,9,1,4,1,0,NA,0.99,5,0,0.7
77a16c61f2a0b836f7554c96a949f683,0,partial,0.3,9,1,4,1,0,NA,1,1,4,0.7
77a16c61f2a0b836f7554c96a949f683,1,full,0.3,9,1,3,2,0,NA,1,1,4,0.3
77a16c61f2a0b836f7554c96a949f683,2,partial,0.7,9,1,1,4,0,NA,1,1,4,0.7
77a16c61f2a0b836f7554c96a949f683,3,partial,0.3,9,1,4,1,0,NA,1,5,0,0.3
77a16c61f2a0b836f7554c96a949f683,4,partial,0.7,9,1,0,5,0,NA,1,5,0,0.7
77a16c61f2a0b836f7554c96a949f683,5,partial,0.3,9,1,5,0,0,NA,1,3,2,0.7
77a16c61f2a0b836f7554c96a949f683,6,partial,0.3,9,1,2,3,0,NA,1,3,2,0.3
77a16c61f2a0b836f7554c96a949f683,7,full,0.7,9,1,5,0,0,NA,1,3,2,0.7
77a16c61f2a0b836f7554c96a949f683,8,partial,0.3,9,1,0,5,0,NA,0.79,5,0,0.3
77a16c61f2a0b836f7554c96a949f683,9,full,0.7,9,1,3,2,0,NA,0.85,0,5,0.7
77a16c61f2a0b836f7554c96a949f683,10,partial,0.7,9,1,1,4,0,NA,0.78,1,4,0.3
77a16c61f2a0b836f7554c96a949f683,11,full,0.7,9,1,2,3,0,NA,0.81,5,0,0.7
a42864ec86f9ecf82597de9db0aa7612,0,partial,0.7,9,1,4,1,0,NA,0.77,5,0,0.7
a42864ec86f9ecf82597de9db0aa7612,1,partial,0.7,9,1,4,1,0,NA,0.76,5,0,0.7
a42864ec86f9ecf82597de9db0aa7612,2,partial,0.7,9,1,3,2,0,NA,0.41,1,4,0.7
a42864ec86f9ecf82597de9db0aa7612,3,partial,0.7,9,1,1,4,0,NA,0.68,1,4,0.3
a42864ec86f9ecf82597de9db0aa7612,4,partial,0.7,9,1,5,0,0,NA,0.82,5,0,0.7
a42864ec86f9ecf82597de9db0aa7612,5,partial,0.7,9,1,1,4,0,NA,0.32,1,4,0.3
a42864ec86f9ecf82597de9db0aa7612,6,partial,0.3,9,1,3,2,0,NA,0.42,5,0,0.3
a42864ec86f9ecf82597de9db0aa7612,7,full,0.3,9,1,5,0,0,NA,0.38,5,0,0.3
a42864ec86f9ecf82597de9db0aa7612,8,partial,0.3,9,1,0,5,0,NA,0.6,5,0,0.3
a42864ec86f9ecf82597de9db0aa7612,9,partial,0.7,9,1,2,3,0,NA,0.44,4,1,0.7
a42864ec86f9ecf82597de9db0aa7612,10,full,0.7,9,1,2,3,0,NA,0.44,0,5,0.7
a42864ec86f9ecf82597de9db0aa7612,11,full,0.7,9,1,0,5,0,NA,0.64,5,0,0.7
788930aca7375381aa46472166fb9819,0,partial,0.7,9,1,4,1,0,NA,0.17,5,0,0.7
788930aca7375381aa46472166fb9819,1,partial,0.7,9,1,3,2,1,0.7,0.7,2,3,0.7
788930aca7375381aa46472166fb9819,2,full,0.3,9,1,2,3,1,0.7,0.86,5,0,0.3
788930aca7375381aa46472166fb9819,3,full,0.3,9,1,3,2,1,0.7,0.77,0,5,0.3
788930aca7375381aa46472166fb9819,4,full,0.3,9,1,1,4,1,0.7,0.86,0,5,0.3
788930aca7375381aa46472166fb9819,5,full,0.7,9,1,4,1,0,NA,0.08,3,2,0.7
788930aca7375381aa46472166fb9819,6,full,0.7,9,1,1,4,1,0.7,0.81,3,2,0.3
788930aca7375381aa46472166fb9819,7,partial,0.7,9,1,0,5,1,0.7,0.9,1,4,0.7
788930aca7375381aa46472166fb9819,8,partial,0.3,9,1,5,0,0,NA,0.11,3,2,0.7
788930aca7375381aa46472166fb9819,9,partial,0.3,9,1,5,0,0,NA,0.09,1,4,0.7
788930aca7375381aa46472166fb9819,10,partial,0.7,9,1,2,3,1,0.7,0.77,5,0,0.7
788930aca7375381aa46472166fb9819,11,full,0.3,9,1,0,5,1,0.7,0.96,0,5,0.3
8d87a7483191a6dffb3b4d099fabd4e0,0,full,0.3,9,1,1,4,0,NA,0.19,0,5,0.7
8d87a7483191a6dffb3b4d099fabd4e0,1,full,0.3,9,1,4,1,0,NA,0.48,0,5,0.7
8d87a7483191a6dffb3b4d099fabd4e0,2,partial,0.7,9,1,0,5,1,0.7,0.49,1,4,0.7
8d87a7483191a6dffb3b4d099fabd4e0,3,full,0.7,9,1,4,1,0,NA,0.58,0,5,0.7
8d87a7483191a6dffb3b4d099fabd4e0,4,partial,0.7,9,1,1,4,0,NA,0.57,1,4,0.7
8d87a7483191a6dffb3b4d099fabd4e0,5,partial,0.7,9,1,3,2,0,NA,0.44,1,4,0.7
8d87a7483191a6dffb3b4d099fabd4e0,6,partial,0.7,9,1,5,0,0,NA,0.26,5,0,0.7
8d87a7483191a6dffb3b4d099fabd4e0,7,partial,0.7,9,1,2,3,1,0.7,0.49,5,0,0.7
8d87a7483191a6dffb3b4d099fabd4e0,8,partial,0.7,9,1,3,2,0,NA,0.18,1,4,0.7
8d87a7483191a6dffb3b4d099fabd4e0,9,partial,0.3,9,1,0,5,1,0.7,0.63,0,5,0.3
8d87a7483191a6dffb3b4d099fabd4e0,10,full,0.7,9,1,5,0,0,NA,0.5,0,5,0.7
8d87a7483191a6dffb3b4d099fabd4e0,11,partial,0.7,9,1,2,3,1,0.3,0.61,0,5,0.7
6d9c104bc1db4a65bcd5e905b1e1ce55,0,full,0.3,9,1,0,5,1,0.3,0.79,0,5,0.3
6d9c104bc1db4a65bcd5e905b1e1ce55,1,partial,0.3,9,1,1,4,1,0.3,0.21,0,5,0.7
6d9c104bc1db4a65bcd5e905b1e1ce55,2,partial,0.3,9,1,0,5,0,NA,0.78,5,0,0.3
6d9c104bc1db4a65bcd5e905b1e1ce55,3,full,0.3,9,1,2,3,1,0.7,0.18,0,5,0.3
6d9c104bc1db4a65bcd5e905b1e1ce55,4,full,0.7,9,1,5,0,1,0.7,0,4,1,0.7
6d9c104bc1db4a65bcd5e905b1e1ce55,5,partial,0.7,9,1,4,1,0,NA,0,5,0,0.7
6d9c104bc1db4a65bcd5e905b1e1ce55,6,full,0.7,9,1,2,3,0,NA,0,0,5,0.7
6d9c104bc1db4a65bcd5e905b1e1ce55,7,full,0.7,9,1,1,4,1,0.7,1,5,0,0.7
6d9c104bc1db4a65bcd5e905b1e1ce55,8,partial,0.3,9,1,4,1,1,0.7,0,5,0,0.3
